"PM25","timestamp","lat","lon"
3,"2021-01-08_19",24.629,121.009
14.3636363636364,"2021-01-08_19",24.348,120.931
5.27272727272727,"2021-01-08_19",24.688,120.865
5.5,"2021-01-08_19",24.681,120.884
4.90909090909091,"2021-01-08_19",24.819,120.975
4.6,"2021-01-08_19",24.553,120.815
4.72727272727273,"2021-01-08_19",24.528,120.752
12.8181818181818,"2021-01-08_19",24.244,120.567
22,"2021-01-08_19",24.18,120.671
23.8181818181818,"2021-01-08_19",24.042,120.697
20,"2021-01-08_19",24.202,120.703
32.125,"2021-01-08_19",23.626,120.554
16.7272727272727,"2021-01-08_19",24.17,120.66
22.8181818181818,"2021-01-08_19",24.114,120.662
16.7272727272727,"2021-01-08_19",24.305,120.723
18.7,"2021-01-08_19",22.524,120.452
16.2727272727273,"2021-01-08_19",24.236,120.667
5.3,"2021-01-08_19",24.695,120.91
5.1,"2021-01-08_19",24.338,120.849
4.72727272727273,"2021-01-08_19",24.556,120.757
4.27272727272727,"2021-01-08_19",24.559,120.813
5.1,"2021-01-08_19",24.692,120.901
5.09090909090909,"2021-01-08_19",23.556,120.724
30.5454545454545,"2021-01-08_19",24.237,120.88
24.9090909090909,"2021-01-08_19",22.935,120.186
16.6363636363636,"2021-01-08_19",24.263,120.83
13.5454545454545,"2021-01-08_19",24.265,120.574
14.4545454545455,"2021-01-08_19",23.795,120.392
33.0909090909091,"2021-01-08_19",23.768,120.597
13.7272727272727,"2021-01-08_19",24.346,120.705
28.1818181818182,"2021-01-08_19",23.019,120.276
26.2727272727273,"2021-01-08_19",23.295,120.386
25.5454545454545,"2021-01-08_19",22.973,120.19
17.8181818181818,"2021-01-08_19",25.019,121.315
20.4,"2021-01-08_19",23.652,120.272
25.0909090909091,"2021-01-08_19",24.035,120.724
16.2222222222222,"2021-01-08_19",23.764,120.309
18,"2021-01-08_19",24.26,120.596
22.0909090909091,"2021-01-08_19",23.759,120.288
22.7272727272727,"2021-01-08_19",24.178,120.699
16.625,"2021-01-08_19",24.247,120.729
25.6363636363636,"2021-01-08_19",24.144,120.682
22.3636363636364,"2021-01-08_19",24.095,120.679
24.0909090909091,"2021-01-08_19",22.975,120.204
12.8333333333333,"2021-01-08_19",24.354,120.623
64.4,"2021-01-08_19",24.388,120.971
5.90909090909091,"2021-01-08_19",24.465,120.941
4.27272727272727,"2021-01-08_19",24.413,120.714
4.54545454545455,"2021-01-08_19",24.558,120.758
5.2,"2021-01-08_19",24.675,120.862
5.18181818181818,"2021-01-08_19",24.809,121.121
23.0909090909091,"2021-01-08_19",24.171,120.696
17.4545454545455,"2021-01-08_19",23.785,120.356
354.6,"2021-01-08_19",24.963,121.214
11.9090909090909,"2021-01-08_19",24.253,120.531
36.5454545454545,"2021-01-08_19",24.183,120.93
3.36363636363636,"2021-01-08_19",24.255,121.259
14.9090909090909,"2021-01-08_19",24.22,120.646
17.2727272727273,"2021-01-08_19",24.25,120.697
20.6666666666667,"2021-01-08_19",23.702,120.388
14.3636363636364,"2021-01-08_19",24.994,121.25
162.333333333333,"2021-01-08_19",22.961,120.17
15,"2021-01-08_19",24.253,120.532
14.4545454545455,"2021-01-08_19",24.221,120.632
24.5833333333333,"2021-01-08_19",24.136,120.698
29.9090909090909,"2021-01-08_19",24.242,120.834
18.5833333333333,"2021-01-08_19",24.213,120.71
30,"2021-01-08_19",24.221,120.839
15.2727272727273,"2021-01-08_19",24.229,120.644
28,"2021-01-08_19",24.204,120.725
22.2727272727273,"2021-01-08_19",24.197,120.695
22.3636363636364,"2021-01-08_19",24.152,120.674
29.4545454545455,"2021-01-08_19",24.257,120.851
37.5833333333333,"2021-01-08_19",24.159,120.864
21,"2021-01-08_19",24.085,120.71
18.1818181818182,"2021-01-08_19",24.171,120.67
20.2727272727273,"2021-01-08_19",24.262,120.745
13.4,"2021-01-08_19",24.235,120.563
92.6666666666667,"2021-01-08_19",25.11,121.238
20.8333333333333,"2021-01-08_19",24.134,120.684
21.6363636363636,"2021-01-08_19",24.074,120.667
25,"2021-01-08_19",24.155,120.679
25.7272727272727,"2021-01-08_19",24.062,120.698
21.8181818181818,"2021-01-08_19",24.166,120.713
15.8888888888889,"2021-01-08_19",23.683,120.285
12.5454545454545,"2021-01-08_19",23.379,120.152
42.5,"2021-01-08_19",24.974,121.227
14.9090909090909,"2021-01-08_19",24.189,120.615
20.3,"2021-01-08_19",23.7,120.371
19.0909090909091,"2021-01-08_19",24.975,121.251
13.1818181818182,"2021-01-08_19",25.022,121.299
23.9545454545455,"2021-01-08_19",24.061,120.668
22.7272727272727,"2021-01-08_19",24.35,120.615
17,"2021-01-08_19",24.945,121.203
29,"2021-01-08_19",24.942,121.229
16.7272727272727,"2021-01-08_19",24.173,120.617
26.1818181818182,"2021-01-08_19",22.98,120.196
35,"2021-01-08_19",23.686,120.604
33.4,"2021-01-08_19",24.328,120.921
24,"2021-01-08_19",23.657,120.511
23.9090909090909,"2021-01-08_19",24.123,120.718
19.6,"2021-01-08_19",24.162,120.658
4.36363636363636,"2021-01-08_19",24.318,121.294
28.0909090909091,"2021-01-08_19",24.133,120.724
12.3333333333333,"2021-01-08_19",24.226,120.569
26.7272727272727,"2021-01-08_19",24.071,120.644
23.1,"2021-01-08_19",24.913,121.211
14.1818181818182,"2021-01-08_19",24.239,120.566
17.8181818181818,"2021-01-08_19",24.168,120.66
16.7,"2021-01-08_19",24.194,120.677
19.2727272727273,"2021-01-08_19",24.261,120.719
26.1818181818182,"2021-01-08_19",24.174,120.72
23.6363636363636,"2021-01-08_19",24.149,120.737
30.4545454545455,"2021-01-08_19",24.942,121.252
146.142857142857,"2021-01-08_19",23.642,120.483
24.7,"2021-01-08_19",23.719,120.442
12.7272727272727,"2021-01-08_19",24.267,120.603
1.4,"2021-01-08_19",23.176,121.249
21.2727272727273,"2021-01-08_19",24.137,120.679
12.5833333333333,"2021-01-08_19",24.406,120.648
30.6363636363636,"2021-01-08_19",23.604,120.632
19.1,"2021-01-08_19",23.662,120.423
20.5454545454545,"2021-01-08_19",23.749,120.464
25,"2021-01-08_19",24.975,121.27
12.8181818181818,"2021-01-08_19",24.245,120.529
12.9090909090909,"2021-01-08_19",24.305,120.596
23.2727272727273,"2021-01-08_19",23.246,120.16
17.8181818181818,"2021-01-08_19",23.621,120.315
17.1818181818182,"2021-01-08_19",24.968,121.261
21.2727272727273,"2021-01-08_19",24.894,121.203
17.3,"2021-01-08_19",24.216,120.651
13.75,"2021-01-08_19",24.24,120.704
20.8181818181818,"2021-01-08_19",24.16,120.684
11.4545454545455,"2021-01-08_19",24.349,120.656
19.1818181818182,"2021-01-08_19",24.078,120.69
27.0909090909091,"2021-01-08_19",24.263,120.743
14.5454545454545,"2021-01-08_19",24.244,120.542
15.3636363636364,"2021-01-08_19",24.217,120.685
13.5454545454545,"2021-01-08_19",24.273,120.658
19.4545454545455,"2021-01-08_19",24.911,121.232
16.2727272727273,"2021-01-08_19",24.11,120.594
16.3636363636364,"2021-01-08_19",25.015,121.296
0,"2021-01-08_19",24.145,120.64
8.7,"2021-01-08_19",25.1,121.737
14.6363636363636,"2021-01-08_19",24.175,120.64
20.8333333333333,"2021-01-08_19",24.15,120.686
19.3636363636364,"2021-01-08_19",25.062,121.582
13.2727272727273,"2021-01-08_19",24.269,120.563
6,"2021-01-08_19",24.769,120.979
5.9,"2021-01-08_19",24.687,120.935
4.4,"2021-01-08_19",24.654,120.883
5.81818181818182,"2021-01-08_19",24.686,120.901
5,"2021-01-08_19",24.813,120.979
4.8,"2021-01-08_19",24.49,120.789
4.18181818181818,"2021-01-08_19",24.553,120.822
5.36363636363636,"2021-01-08_19",24.688,120.886
5,"2021-01-08_19",24.656,120.881
